miete,mieteqm,flaeche,bjahr,bad,kueche,lage,zh,bezv,bez
1151.9,15.99861,72,1996,1,0,1,1,1513,15
1047.7,14.15811,74,1939,0,0,1,1,1401,14
1145.2,13.31628,86,1963,0,0,1,1,1342,13
928,16.87273,55,1968,0,0,1,1,1353,14
736.5,8.369318,88,1957.5,0,0,1,1,1321,13
1088.5,17.27778,63,1982,0,0,1,1,1646,16
1012.2,14.46,70,1957.5,0,0,1,1,1643,16
873.8,9.395699,93,1971,0,0,2,1,1934,19
868.4,16.08148,54,1996,0,0,1,1,1933,19
817.9,9.974391,82,1929,0,0,1,1,1812,18
857.3,15.87593,54,1976,0,0,2,1,151,2
725.5,16.87209,43,1984,0,0,1,1,1912,19
589.2,14.73,40,1938,0,0,2,1,1954,20
1722.8,18.13474,95,1970,0,0,3,1,1955,20
1178.5,7.365625,160,1918,0,0,2,1,1263,13
828.6,14.79643,56,1967,0,0,1,1,1013,10
690.4,12.55273,55,1958,0,0,1,1,1713,17
1883.9,15.0712,125,1918,0,0,2,0,284,3
788.3,21.89722,36,1972,0,0,2,1,312,3
331.3,12.27037,27,1972,0,0,2,1,2134,21
857.1,14.77759,58,1957.5,0,0,2,1,2134,21
1261.2,19.70625,64,1995,0,1,2,1,711,7
971.4,11.56429,84,1957.5,0,0,1,1,1312,13
840.6,14.01,60,1976,0,0,1,1,1644,16
656.6,11.725,56,1964,0,0,2,1,2133,21
842.2,17.91915,47,1983,0,0,1,1,611,6
1138,13.23256,86,1937,0,0,1,0,1236,12
506.1,8.435,60,1918,0,0,1,0,1911,19
1139.5,8.972441,127,1918,0,0,2,1,360,4
558.6,10.15636,55,1957.5,0,0,1,1,1812,18
503.9,9.880392,51,1932,0,0,1,1,1812,18
1233.2,19.89032,62,1973,0,0,2,1,1958,20
1156.1,12.98989,89,1962,0,0,2,1,415,4
1688.6,22.51467,75,1982,0,0,2,1,1532,15
1267,14.73256,86,1970,0,0,1,1,713,7
638,20.58064,31,1971,0,0,2,1,321,3
654.8,17.23158,38,1957.5,0,0,1,1,713,7
711.6,9.488,75,1962,0,0,1,1,711,7
595.5,6.616667,90,1918,0,0,1,1,2135,21
2268.8,19.7287,115,1955,1,0,3,1,912,9
1157.3,17.80462,65,1918,0,0,1,1,261,3
1330.3,20.46615,65,1984,0,0,1,1,552,6
794.6,21.47568,37,1991,0,0,1,1,1712,17
689.8,10.45152,66,1963,0,0,1,1,1833,18
839.9,14.99821,56,1983,0,0,2,1,1541,15
1052.2,14.02933,75,1971,0,0,1,1,1643,16
680.2,12.5963,54,1983,0,0,2,1,1541,15
1370.9,16.32024,84,1970,1,0,2,1,1541,15
921.1,14.17077,65,1963,0,0,1,1,1832,18
756.6,16.09787,47,1972,0,0,1,1,1711,17
1119.5,12.43889,90,1970,0,0,1,1,1022,10
759.7,20.53243,37,1971,0,0,1,1,1012,10
696.4,11.05397,63,1964,1,0,1,1,1013,10
1139,11.39,100,1968,0,0,1,1,1014,10
824.4,14.21379,58,1962,0,0,1,1,1013,10
997,17.80357,56,1984,0,0,2,1,321,3
1212,20.89655,58,1986,0,0,1,1,2024,20
465.2,14.09697,33,1973,0,0,1,1,2024,20
1032.2,16.12812,64,1961,0,0,1,1,1942,19
632.3,19.75937,32,1961,0,0,1,1,1942,19
1298.3,16.0284,81,1968,0,0,1,1,1942,19
954.7,12.56184,76,1939,0,0,1,1,2414,24
1206.1,15.46282,78,1994.5,0,0,1,1,1402,14
1161.9,14.34444,81,1985,0,1,1,1,1341,13
986.5,19.73,50,1972,0,0,1,1,1541,15
694.4,18.27369,38,1958,0,0,1,1,1822,18
443.7,6.826154,65,1957.5,0,0,2,1,2522,25
1126.1,16.80746,67,1967,0,1,1,1,2514,25
1085,10.74257,101,1929,0,0,2,1,914,9
636,24.46154,26,1960,0,0,1,1,1241,12
1283.5,19.15672,67,1991,0,1,1,1,1361,14
1308.6,16.9948,77,1959,0,0,2,1,2145,21
761.9,13.36667,57,1972,0,0,2,1,711,7
1289.3,17.90694,72,1972,0,0,1,1,2213,22
837.1,22.02895,38,1972,0,0,2,1,1238,12
1555.3,27.28596,57,1977,0,0,3,0,1250,13
1061.1,15.60441,68,1957.5,0,0,1,1,2135,21
800.1,10.12785,79,1989,0,0,1,1,2131,21
878.9,9.765555,90,1989,0,0,1,1,2131,21
828.2,12.74154,65,1968,0,0,1,1,1641,16
759.8,11.01159,69,1956,0,0,2,1,926,9
386,5.514286,70,1956,0,0,1,0,2513,25
769.5,15.39,50,1972,0,0,1,1,963,10
590.5,10.35965,57,1957.5,0,0,1,0,1622,16
532.7,16.14243,33,1939,0,0,1,1,252,3
1641.2,12.62461,130,1918,0,0,3,1,1374,14
557.4,9.610345,58,1955,0,0,1,1,1375,14
1518.6,18.74815,81,1993,0,0,1,1,1406,14
422,8.44,50,1963,0,0,1,1,711,7
969.8,16.16333,60,1929,0,0,1,1,623,6
488.7,9.398077,52,1959,0,0,1,1,1713,17
1357.5,17.18354,79,1973,0,0,2,1,1334,13
787.1,19.19756,41,1986,0,0,1,1,2526,25
1685.6,16.05333,105,1969,0,0,3,1,1853,19
534.9,13.3725,40,1972,0,0,1,1,1406,14
785.5,11.38406,69,1983,1,0,2,1,711,7
569.1,19.62414,29,1966,0,0,1,1,723,7
860.3,15.3625,56,1967,0,0,1,1,723,7
824.5,6.870833,120,1918,0,0,1,1,124,1
1053.3,8.633607,122,1918,0,0,1,1,261,3
699.7,6.997,100,1918,0,0,1,1,273,3
1316.9,15.13678,87,1980,0,0,1,1,261,3
1020,16.19048,63,1918,0,0,1,1,1711,17
504.1,7.755385,65,1929,0,0,2,0,961,10
400.2,3.638182,110,1929,0,0,3,0,911,9
718.7,21.13824,34,1961,0,0,2,1,2135,21
897,14.01563,64,1963,0,0,1,1,611,6
1017.3,14.12917,72,1972,0,0,2,1,321,3
1677.6,17.84681,94,1982,0,0,1,1,611,6
799.3,9.082954,88,1955,0,0,2,1,522,5
557,15.91429,35,1971,0,0,1,1,963,10
1255.3,19.31231,65,1972,0,0,2,1,611,6
498.2,5.356989,93,1918,0,0,1,0,624,6
827.7,11.33836,73,1957.5,0,0,1,1,252,3
608.3,11.26481,54,1918,0,0,2,0,153,2
538.9,10.778,50,1957.5,0,0,2,1,163,2
1257.7,20.28548,62,1972,0,0,1,1,1646,16
820.9,14.65893,56,1957.5,0,0,2,1,961,10
861.1,11.18312,77,1969,0,0,1,1,1133,11
929.7,15.495,60,1961,0,0,2,1,231,2
315.5,13.14583,24,1960,0,0,2,1,231,2
583.9,12.69348,46,1957.5,0,0,1,1,522,5
1427.9,19.83195,72,1918,0,1,2,1,531,5
862,18.73913,46,1952,0,1,2,1,1347,13
578,18.0625,32,1971,0,0,2,1,2022,20
1096.7,21.934,50,1984,0,0,2,0,2022,20
1295.9,16.82987,77,1957.5,0,0,2,1,350,4
889.7,22.81282,39,1957.5,0,0,2,1,153,2
919.4,13.72239,67,1957.5,0,0,2,1,372,4
699.4,7.136735,98,1963,0,0,2,1,411,4
607.4,20.24667,30,1968,0,0,1,1,1921,19
838.2,18.62667,45,1992,0,0,2,1,930,9
306.6,5.286207,58,1929,0,0,2,0,232,2
1307.7,20.43281,64,1991,0,0,2,1,1408,14
593.3,21.18929,28,1961,0,0,2,1,425,4
700.9,8.76125,80,1970,0,0,1,1,724,7
812.7,18.9,43,1957.5,0,0,2,1,350,4
600.6,17.16,35,1959,0,0,2,1,926,9
628.2,16.53158,38,1959,0,0,1,1,624,6
517.9,10.56939,49,1963,0,0,1,1,623,6
452.3,7.295161,62,1972,0,0,1,1,432,4
1236.1,10.56496,117,1918,0,0,2,1,413,4
573.7,9.723729,59,1960,0,0,1,1,432,4
500.5,5.958333,84,1961,0,0,1,1,432,4
978.1,15.5254,63,1957.5,0,0,2,1,350,4
1360.8,12.15,112,1918,0,0,2,1,360,4
866.5,15.47321,56,1969,0,0,1,1,2522,25
1066.6,12.40233,86,1918,0,0,1,1,2524,25
1295.4,14.39333,90,1956,0,0,1,1,2524,25
970.1,16.44237,59,1958,0,0,2,1,913,9
1046.7,11.37717,92,1918,0,0,2,1,1372,14
629.9,13.40213,47,1967,0,0,1,1,2221,22
619.1,9.524615,65,1957.5,0,0,1,1,623,6
1151.7,18.57581,62,1918,0,0,1,1,816,8
385.5,6.883929,56,1929,0,0,1,0,822,8
891.4,13.71385,65,1961,0,0,2,1,231,2
549.6,5.785263,95,1959,0,0,2,1,333,3
941.2,14.48,65,1960,0,0,1,1,1132,11
1452.9,14.529,100,1985,0,0,1,1,1236,12
489.6,6.12,80,1929,0,0,1,0,812,8
736.3,10.82794,68,1939,0,0,1,1,822,8
937.7,17.69245,53,1957.5,0,0,2,1,231,2
629.6,17.01622,37,1966,0,0,2,1,210,2
444.2,6.084932,73,1972,0,0,1,0,822,8
1209.7,15.12125,80,1957.5,0,0,2,1,321,3
436.1,6.814063,64,1934,0,0,2,1,1372,14
1038.9,14.84143,70,1955,0,1,1,1,1363,14
1211.3,18.07911,67,1961,0,0,2,1,532,5
740.9,14.818,50,1958,0,0,2,1,1347,13
665.6,19.57647,34,1972,0,0,1,1,1714,17
810.7,6.05,134,1918,0,0,2,1,563,6
684.8,12.68148,54,1929,0,0,2,1,563,6
1105,21.25,52,1929,0,0,2,1,210,2
1183.6,18.20923,65,1994,0,1,1,1,1712,17
442.1,11.63421,38,1958,0,0,1,1,1375,14
1043.8,19.69434,53,1939,0,0,1,1,1624,16
773.5,11.05,70,1961,0,0,2,1,360,4
340.9,5.777966,59,1929,0,0,1,1,372,4
537.1,10.32885,52,1957.5,0,0,2,1,413,4
1261.3,10.51083,120,1939,0,0,3,1,2133,21
1368.7,21.05692,65,1929,0,0,2,1,151,2
1126.6,10.6283,106,1954,0,0,1,1,1921,19
956,14.26866,67,1957.5,0,0,1,1,163,2
536.9,13.4225,40,1965,0,0,1,1,1404,14
1148.8,17.40606,66,1959,0,0,1,1,1712,17
1550.4,22.14857,70,1989,0,0,1,1,1636,16
1089.5,9.995413,109,1929,0,0,2,1,913,9
560.6,18.68667,30,1971,0,0,2,1,916,9
495.4,10.54043,47,1972,0,0,1,1,1913,19
971.1,16.185,60,1979,0,0,1,1,2024,20
923.7,15.395,60,1929,0,0,2,1,914,9
652.3,13.58958,48,1957.5,0,0,2,1,943,9
328.3,10.94333,30,1939,0,0,1,0,331,3
1227.2,23.15472,53,1957.5,0,0,2,1,913,9
541.2,9.331035,58,1924,0,0,2,1,732,7
863,9.806818,88,1951,1,0,1,1,734,7
1439.1,17.98875,80,1972,0,0,2,1,2027,20
700.3,9.726389,72,1963,1,0,1,1,1712,17
829.5,12.02174,69,1964,0,0,1,1,1622,16
855.6,15.55636,55,1959,0,0,1,1,2025,20
996.4,15.81587,63,1963,0,0,1,1,1712,17
500.3,13.52162,37,1957.5,0,0,1,1,1025,10
1007.5,6.5,155,1929,1,0,1,1,163,2
408.7,8.514584,48,1962,0,0,2,1,372,4
1471.3,20.15479,73,1969,0,0,3,1,1952,20
626,11.59259,54,1960,0,0,1,1,1114,11
1783.3,16.66636,107,1959,0,0,2,1,1935,19
701.7,13.23962,53,1973,0,0,1,1,2024,20
268.6,3.123256,86,1939,0,0,2,1,942,9
1201.2,17.16,70,1918,0,0,2,1,121,1
651.1,8.681333,75,1957.5,0,0,1,1,951,10
591.3,8.2125,72,1954,0,0,1,0,963,10
600.6,8.341666,72,1970,0,0,2,1,964,10
1014.7,16.91167,60,1984,0,0,2,1,942,9
347.7,8.915385,39,1957.5,0,0,1,1,951,10
902.2,10.86988,83,1924,0,0,1,1,1011,10
1078.5,8.9875,120,1918,0,0,1,1,962,10
1549.6,15.81224,98,1929,0,0,2,1,543,5
564.5,15.68056,36,1957.5,1,0,2,1,1407,14
1129.4,13.28706,85,1969,0,0,1,1,1641,16
884.4,10.65542,83,1972,0,0,1,1,1635,16
1109,22.18,50,1994,0,0,2,1,1634,16
644.7,14.99302,43,1969,0,0,1,1,1631,16
619.7,12.91042,48,1966,0,0,2,1,1615,16
1422.8,14.51837,98,1959,1,0,2,1,1624,16
1116.7,12.54719,89,1979,0,1,1,1,1401,14
1545.5,18.18235,85,1980,0,0,2,1,411,4
592.1,10.03559,59,1960,0,0,1,1,272,3
809.2,10.78933,75,1929,0,0,1,1,611,6
381.2,6.148387,62,1918,0,0,1,0,623,6
771,11.86154,65,1994,0,0,2,1,152,2
371.2,10.03243,37,1924,0,0,1,1,2223,22
1189.7,12.26495,97,1994,0,0,1,1,2142,21
1281.3,21.71695,59,1991,0,0,3,1,2133,21
822.7,18.28222,45,1965,0,0,1,1,1923,19
727.2,17.31429,42,1983,0,0,1,1,1912,19
593.3,13.18444,45,1941,0,0,1,1,1924,19
776.5,9.469512,82,1935,0,0,1,1,623,6
485.8,12.78421,38,1995,0,0,1,1,2223,22
573.7,19.78276,29,1956,0,0,2,1,1243,12
635.3,10.41475,61,1957.5,0,0,2,1,360,4
691.1,6.581904,105,1918,0,0,2,1,371,4
783.8,18.22791,43,1918,0,0,1,0,811,8
1323.7,15.57294,85,1918,0,0,1,1,623,6
1989.2,20.72083,96,1918,0,1,2,1,926,9
979.7,11.52588,85,1957.5,0,0,2,1,413,4
712.3,8.686585,82,1957.5,0,0,1,1,414,4
743.3,13.76481,54,1957.5,0,0,2,1,926,9
577.9,20.63929,28,1957.5,0,0,2,1,350,4
837.4,11.79437,71,1973,0,0,1,1,1642,16
891.1,16.50185,54,1968,0,0,1,1,1641,16
655.4,20.48125,32,1973,0,0,2,1,563,6
1687.3,21.91299,77,1994.5,0,1,2,1,1532,15
412.7,19.65238,21,1972,0,0,2,1,565,6
645.8,7.175555,90,1918,0,0,2,1,563,6
1020.6,21.2625,48,1996,0,0,1,1,1821,18
492.5,9.471154,52,1957.5,0,0,1,1,1812,18
1217.5,18.44697,66,1929,0,0,2,1,563,6
698.6,21.83125,32,1967,0,0,1,1,1812,18
350.8,4.127059,85,1929,0,0,1,0,1812,18
664.4,13.288,50,1956,0,0,1,0,1811,18
2194.7,15.67643,140,1918,1,0,2,1,563,6
1172.3,18.03539,65,1929,0,0,1,0,1811,18
797.9,9.97375,80,1929,0,0,1,1,552,6
552.3,5.875532,94,1918,0,0,1,0,1712,17
1179.7,13.25506,89,1973,0,0,1,1,2024,20
590.9,17.90606,33,1970,0,0,1,1,2121,21
612.5,9.423077,65,1972,0,0,1,1,1402,14
1021,15.01471,68,1961,0,1,1,1,1406,14
283.3,5.058928,56,1918,0,0,1,0,1401,14
1175.5,17.28676,68,1972,0,0,1,1,1401,14
1009.2,12.93846,78,1939,0,0,1,1,1401,14
2361.3,20.53304,115,1955,0,0,3,1,1372,14
887.9,11.38333,78,1968,0,0,2,1,1344,13
1383.1,21.95397,63,1971,0,0,2,1,1343,13
1117.5,16.6791,67,1972,1,0,1,1,1321,13
537.3,6.105682,88,1934,0,0,2,1,1372,14
346,6.92,50,1929,0,0,2,0,1335,13
780.4,8.214737,95,1918,0,0,2,1,1373,14
1128.4,12.13333,93,1964,1,0,1,1,1362,14
1231.2,22.38545,55,1981,0,0,1,1,1361,14
769.5,15.39,50,1967,0,0,1,1,1361,14
1532.2,9.759235,157,1918,0,0,2,1,1242,12
1428,17.85,80,1991,0,0,2,1,1235,12
854.7,19.87675,43,1991,0,0,2,1,1235,12
648.7,8.10875,80,1960,0,0,2,1,1241,12
418.4,8.538775,49,1948,0,0,1,1,1236,12
431.5,8.63,50,1918,0,0,1,1,1236,12
643.6,14.96744,43,1952,0,0,1,1,1236,12
233.2,5.423256,43,1937,0,0,2,0,1242,12
597.2,12.70638,47,1952,0,0,1,1,1236,12
1723.3,15.66636,110,1918,0,0,2,1,411,4
450.3,5.62875,80,1929,0,0,2,0,350,4
635.4,10.08571,63,1957.5,0,0,2,1,411,4
851.3,17.73542,48,1957.5,0,0,2,1,372,4
798.3,15.966,50,1918,0,0,2,0,360,4
847.6,21.73333,39,1972,0,0,2,1,2031,20
425.3,17.012,25,1961,0,0,1,1,1831,18
1204.8,19.43226,62,1956,0,0,1,0,1841,18
1001.3,14.725,68,1957.5,0,0,2,1,350,4
899.6,11.10617,81,1959,1,0,2,1,415,4
753.3,9.535443,79,1991,0,0,1,1,2222,22
1571.3,21.82361,72,1976,0,0,2,1,2145,21
499.6,8.190164,61,1961,0,0,1,1,2135,21
933.9,16.67679,56,1964,0,0,1,1,2121,21
339.8,5.663333,60,1918,0,0,1,1,623,6
1266.5,22.61607,56,1985,0,0,2,1,1235,12
533.7,12.70714,42,1940,0,0,1,1,1233,12
1311.7,15.61548,84,1970,0,0,2,1,2143,21
539.6,20.75385,26,1959,0,0,1,1,624,6
858.2,9.033685,95,1918,0,0,1,1,623,6
804.3,10.58289,76,1929,0,0,1,1,1011,10
787.7,10.09872,78,1957.5,0,0,1,1,915,9
536.8,13.42,40,1966,0,0,1,1,1134,11
795.3,24.1,33,1973,0,0,1,1,1321,13
1386.7,17.33375,80,1981,1,0,3,1,2148,21
1161.1,10.95377,106,1969,1,0,1,1,2113,21
488.2,10.17083,48,1972,0,0,1,1,2121,21
749.4,11.70938,64,1960,0,0,1,1,2131,21
1349.3,15.68954,86,1965,0,0,1,1,2148,21
1570.3,18.91928,83,1957.5,0,0,2,1,411,4
430.7,6.333824,68,1972,0,0,1,1,2222,22
998.9,17.52456,57,1988,0,0,1,1,1236,12
471.1,8.565454,55,1957.5,0,0,2,0,413,4
1601.9,16.86211,95,1983,0,0,2,1,922,9
492.4,12.62564,39,1961,0,0,1,0,1821,18
907,10.67059,85,1973,0,0,1,1,713,7
556.9,19.88929,28,1950,0,0,1,1,612,6
351.6,6.278572,56,1939,0,0,1,1,814,8
965.4,30.16875,32,1991,1,0,2,1,332,3
863.6,13.49375,64,1918,0,0,1,1,962,10
356.3,6.250877,57,1918,0,0,2,1,961,10
463.7,11.5925,40,1994.5,0,0,1,1,1621,16
481.5,4.377273,110,1918,0,0,1,0,1711,17
1263.6,14.69302,86,1972,0,0,1,1,552,6
495.8,8.263333,60,1918,0,0,1,0,1711,17
446.9,13.96562,32,1968,0,0,1,1,1811,18
231.3,3.855,60,1939,0,0,1,0,1925,19
646.8,15.77561,41,1961,0,0,1,1,1821,18
706.7,14.42245,49,1957.5,0,0,1,1,552,6
500.9,15.17879,33,1961,0,0,1,1,1133,11
382.5,6.483051,59,1990,0,0,3,1,1952,20
650.4,19.12941,34,1965,0,0,1,1,1944,19
623.4,17.81143,35,1929,0,0,2,1,563,6
636.2,17.67222,36,1972,0,0,1,1,963,10
214.4,8.246154,26,1918,0,0,2,0,916,9
2289.6,16.71241,137,1918,0,1,2,1,372,4
736,8.97561,82,1939,0,0,1,1,1011,10
361.4,12.04667,30,1959,0,0,3,1,964,10
997.9,13.85972,72,1991,0,0,2,1,2144,21
278.5,5.460784,51,1940,0,0,2,0,734,7
612.9,18.02647,34,1977,0,0,2,1,411,4
350.1,12.07241,29,1959,0,0,3,1,924,9
1096.3,7.56069,145,1929,0,0,1,1,1238,12
645.1,32.255,20,1972,0,0,2,1,411,4
760.5,13.58036,56,1957.5,0,0,1,1,1712,17
732.3,20.92286,35,1939,0,0,1,1,962,10
664.6,10.54921,63,1954,0,0,1,1,2513,25
852.3,13.31719,64,1959,0,0,2,1,113,1
926.9,12.69726,73,1968,0,0,1,1,1402,14
1813.3,18.133,100,1972,1,0,1,1,1124,11
980.9,11.54,85,1957.5,0,0,2,1,350,4
1051.4,19.47037,54,1939,0,0,2,1,413,4
841.5,21.57692,39,1957.5,0,1,2,1,413,4
673.5,8.634615,78,1961,0,0,1,1,432,4
475.5,12.85135,37,1957,0,0,2,1,411,4
1060.8,15.37391,69,1984,0,0,2,1,1235,12
533.8,17.79333,30,1960,0,0,1,1,1241,12
586.4,10.28772,57,1940,0,0,1,1,2525,25
643.3,7.568235,85,1969,0,0,3,1,1851,19
564.4,28.22,20,1957.5,0,0,2,1,372,4
1074.6,15.80294,68,1957.5,0,0,2,1,372,4
714,12.75,56,1962,0,0,1,1,422,4
927.6,10.78605,86,1953,0,0,1,1,1721,17
279.7,8.740625,32,1955,0,0,1,1,1821,18
1037.1,14.01486,74,1960,0,0,3,1,512,5
517.1,7.955384,65,1959,0,0,1,0,543,5
500.6,14.30286,35,1950,0,0,1,1,2322,23
568.2,6.845783,83,1961,0,0,1,1,1631,16
777.7,9.844304,79,1958,0,0,1,1,712,7
941.3,9.605102,98,1974,0,0,1,1,1402,14
593.8,5.879208,101,1929,0,0,2,1,1372,14
1434.6,19.128,75,1918,0,0,2,1,232,2
1355.5,16.13691,84,1981,1,1,1,1,611,6
514.5,10.08823,51,1958,0,0,1,1,1926,19
657.2,11.33103,58,1939,0,0,2,0,563,6
721.2,20.60571,35,1957,0,0,2,1,922,9
934.3,16.68393,56,1972,0,0,1,1,1342,13
861.2,14.11803,61,1954,0,0,1,1,1821,18
506.8,6.581818,77,1968,0,0,1,1,711,7
1147.4,17.65231,65,1993,1,1,1,1,1921,19
567.8,17.20606,33,1983,0,1,1,1,1921,19
917.7,9.559375,96,1929,0,0,1,1,611,6
1021.3,7.509559,136,1929,0,0,1,0,623,6
1092.4,16.06471,68,1981,0,0,2,1,731,7
885.3,15.80893,56,1970,0,0,1,1,1712,17
426.2,5.607895,76,1939,0,0,1,1,1014,10
1442.7,29.44286,49,1994,1,1,2,1,1853,19
592.3,14.44634,41,1973,0,0,1,1,1643,16
595.7,9.928333,60,1963,0,0,1,1,711,7
190.2,3.019047,63,1918,0,0,1,0,563,6
679.1,11.70862,58,1967,0,0,1,1,2514,25
829.1,18.84318,44,1957.5,0,0,2,1,231,2
741.9,10.30417,72,1993,1,0,2,1,951,10
975.7,13.93857,70,1930,0,0,2,1,731,7
1230,22.36364,55,1939,0,0,2,1,426,4
917.1,12.06711,76,1963,0,0,2,1,414,4
891.2,14.14603,63,1924,0,0,2,1,1261,13
1005.4,13.96389,72,1974,0,0,1,1,2143,21
658.2,8.02683,82,1939,0,0,1,1,1011,10
903.7,20.53864,44,1991,0,0,1,1,962,10
603.3,6.934483,87,1918,0,0,2,0,412,4
655.2,6.42353,102,1929,0,0,2,1,122,1
2216.1,17.87177,124,1918,1,0,1,1,242,2
431,9.369565,46,1948,0,0,1,1,1236,12
627.9,17.94,35,1957.5,0,0,2,1,415,4
1008.3,16.805,60,1984,0,0,1,1,2149,21
1134.5,14.00617,81,1986,1,1,1,1,2024,20
1183.1,13.91882,85,1957.5,0,0,2,1,411,4
393.7,8.034694,49,1963,0,0,1,0,711,7
644.2,18.40571,35,1972,0,0,1,1,1841,18
647.6,11.3614,57,1929,0,0,1,1,623,6
823.4,16.468,50,1971,0,0,1,1,2021,20
724.6,9.289743,78,1939,0,0,2,1,426,4
637.4,14.16444,45,1959,0,0,2,1,1842,18
1196.2,15.53506,77,1967,0,0,2,1,1545,15
961.4,20.02917,48,1988,0,0,1,1,623,6
1015.3,15.62,65,1957.5,0,0,2,1,360,4
686.3,13.19808,52,1932,0,0,1,1,1812,18
455.9,14.24687,32,1972,0,0,1,1,1622,16
575,20.53572,28,1957.5,0,0,1,1,2024,20
522.2,10.04231,52,1957.5,0,0,2,1,916,9
875,13.46154,65,1972,0,0,1,1,915,9
390.8,5.747059,68,1952,0,0,3,1,163,2
366.5,6.787037,54,1957.5,0,0,2,1,151,2
893.2,9.924444,90,1918,0,0,2,1,563,6
1442.3,17.37711,83,1964,0,0,1,1,1635,16
713.1,11.31905,63,1960,0,0,1,1,261,3
565.2,13.14419,43,1918,0,0,2,1,231,2
808,20.2,40,1990,0,0,2,1,1534,15
650.2,18.06111,36,1979,0,0,1,1,1833,18
1508,20.10667,75,1929,0,0,2,1,565,6
658.5,9.828359,67,1924,0,0,2,0,411,4
934.2,12.13247,77,1956,0,0,2,1,411,4
962.7,30.08438,32,1957.5,0,0,1,1,962,10
416.8,19.84762,21,1959,0,0,2,1,1261,13
749.8,12.09355,62,1973,0,0,1,1,2024,20
1331.5,13.315,100,1963,0,1,1,1,1832,18
500.5,15.16667,33,1972,0,0,1,1,963,10
971.1,16.185,60,1973,0,0,2,1,241,2
513.8,8.287097,62,1939,0,0,2,1,961,10
1249.5,19.83333,63,1936,0,0,2,1,1372,14
1300,13.40206,97,1974,1,0,1,1,1341,13
1243.7,18.56269,67,1939,0,0,1,0,962,10
842.2,17.91915,47,1984,0,1,1,1,962,10
592.1,9.868333,60,1957.5,0,0,2,1,152,2
630.3,20.33226,31,1918,0,1,1,1,1713,17
874,13.65625,64,1973,0,0,2,1,2144,21
869.4,10.1093,86,1950,0,0,1,0,1131,11
764.1,7.718182,99,1918,0,0,2,1,541,5
835.4,13.26032,63,1968,0,0,2,1,1921,19
873.1,7.275833,120,1924,0,0,2,1,521,5
1546.8,16.28211,95,1939,0,0,1,1,822,8
760.3,11.34776,67,1959,0,0,1,1,1132,11
1457.2,13.24727,110,1957.5,0,0,1,1,1013,10
866.3,21.12927,41,1972,0,0,1,1,1643,16
411,9.340909,44,1918,0,0,1,0,1842,18
730.9,9.13625,80,1954,0,0,1,1,1722,17
1017.9,9.088393,112,1918,0,0,2,1,522,5
770.8,10.27733,75,1967,0,0,1,1,1957,20
2220.6,18.505,120,1971,0,0,3,1,1250,13
520.7,6.125883,85,1988,1,0,1,1,422,4
1122.7,7.016875,160,1918,0,0,2,0,241,2
921.5,17.38679,53,1973,0,1,1,1,611,6
1148.6,13.35581,86,1985,1,0,1,1,252,3
849.6,9.135484,93,1918,0,0,2,0,914,9
1024.5,15.29105,67,1971,0,0,2,1,2148,21
1389.6,16.74217,83,1918,0,0,2,0,341,3
1624.8,14.77091,110,1918,1,0,2,1,961,10
1086.8,26.50732,41,1972,0,0,2,1,381,4
703.6,11.34839,62,1953,0,0,2,0,522,5
